0.005434782608695652,0.010869565217391304,0.07065217391304347,0.04891304347826087,0.01,0.005434782608695652,0.03260869565217391,0.01,0.03260869565217391,0.005434782608695652,0.005434782608695652,0.09239130434782608,0.021739130434782608,0.20108695652173914,0.01,0.01,0.021739130434782608,0.11413043478260869,0.08152173913043478,0.15760869565217392,0.010869565217391304,0.02717391304347826,0.005434782608695652,0.01,0.04891304347826087,0.01
0.0967741935483871,0.01,0.01,0.01,0.22580645161290322,0.01,0.01,0.01,0.0967741935483871,0.01,0.01,0.06451612903225806,0.01,0.01,0.1935483870967742,0.01,0.01,0.0967741935483871,0.01,0.01,0.12903225806451613,0.01,0.01,0.01,0.0967741935483871,0.01
0.0851063829787234,0.01,0.01,0.01,0.13829787234042554,0.01,0.01,0.1595744680851064,0.10638297872340426,0.01,0.05319148936170213,0.02127659574468085,0.01,0.01,0.18085106382978725,0.01,0.01,0.05319148936170213,0.0425531914893617,0.0851063829787234,0.05319148936170213,0.01,0.01,0.01,0.02127659574468085,0.01
0.09090909090909091,0.045454545454545456,0.011363636363636364,0.03409090909090909,0.2159090909090909,0.01,0.03409090909090909,0.011363636363636364,0.06818181818181818,0.01,0.011363636363636364,0.03409090909090909,0.022727272727272728,0.01,0.056818181818181816,0.011363636363636364,0.01,0.045454545454545456,0.056818181818181816,0.14772727272727273,0.056818181818181816,0.01,0.022727272727272728,0.01,0.022727272727272728,0.01
0.07166123778501629,0.009771986970684038,0.07166123778501629,0.09120521172638436,0.03257328990228013,0.016286644951140065,0.003257328990228013,0.006514657980456026,0.04560260586319218,0.01,0.003257328990228013,0.04560260586319218,0.03257328990228013,0.1237785016286645,0.03257328990228013,0.029315960912052116,0.016286644951140065,0.13355048859934854,0.13029315960912052,0.035830618892508145,0.003257328990228013,0.019543973941368076,0.03257328990228013,0.009771986970684038,0.003257328990228013,0.01
0.02564102564102564,0.01,0.01,0.01,0.07692307692307693,0.02564102564102564,0.01,0.01,0.15384615384615385,0.01,0.02564102564102564,0.01,0.05128205128205128,0.02564102564102564,0.3076923076923077,0.02564102564102564,0.01,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.01,0.01,0.01,0.01,0.02564102564102564,0.01
0.08928571428571429,0.017857142857142856,0.01,0.01,0.26785714285714285,0.03571428571428571,0.017857142857142856,0.08928571428571429,0.05357142857142857,0.01,0.01,0.01,0.017857142857142856,0.05357142857142857,0.10714285714285714,0.017857142857142856,0.01,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.01,0.01,0.01,0.017857142857142856,0.01
0.18018018018018017,0.009009009009009009,0.01,0.009009009009009009,0.42342342342342343,0.009009009009009009,0.02702702702702703,0.01,0.10810810810810811,0.01,0.009009009009009009,0.01,0.009009009009009009,0.009009009009009009,0.07207207207207207,0.018018018018018018,0.01,0.009009009009009009,0.018018018018018018,0.04504504504504504,0.009009009009009009,0.01,0.009009009009009009,0.01,0.02702702702702703,0.01
0.034482758620689655,0.005747126436781609,0.10919540229885058,0.017241379310344827,0.022988505747126436,0.011494252873563218,0.005747126436781609,0.01,0.01,0.01,0.005747126436781609,0.040229885057471264,0.022988505747126436,0.3275862068965517,0.040229885057471264,0.011494252873563218,0.01,0.05172413793103448,0.06896551724137931,0.14942528735632185,0.011494252873563218,0.04597701149425287,0.005747126436781609,0.011494252873563218,0.01,0.01
0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.125,0.01,0.08333333333333333,0.01,0.2916666666666667,0.01,0.01,0.041666666666666664,0.25,0.01,0.01,0.01,0.041666666666666664,0.041666666666666664,0.01,0.01,0.01,0.01,0.041666666666666664,0.041666666666666664,0.01,0.01,0.01,0.01,0.041666666666666664,0.01
0.16853932584269662,0.01,0.02247191011235955,0.056179775280898875,0.29213483146067415,0.01,0.01,0.01,0.0898876404494382,0.01,0.01,0.10112359550561797,0.01,0.01,0.10112359550561797,0.01,0.01,0.033707865168539325,0.01,0.011235955056179775,0.02247191011235955,0.01,0.011235955056179775,0.01,0.0898876404494382,0.01
0.21818181818181817,0.03636363636363636,0.01,0.01,0.2,0.01,0.01,0.01,0.12727272727272726,0.01,0.01,0.01,0.05454545454545454,0.01818181818181818,0.14545454545454545,0.05454545454545454,0.01,0.01,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.01,0.01,0.01,0.07272727272727272,0.01
0.03723404255319149,0.005319148936170213,0.0425531914893617,0.1276595744680851,0.0851063829787234,0.005319148936170213,0.14893617021276595,0.015957446808510637,0.09574468085106383,0.01,0.005319148936170213,0.010638297872340425,0.010638297872340425,0.005319148936170213,0.05851063829787234,0.005319148936170213,0.005319148936170213,0.01,0.10638297872340426,0.1702127659574468,0.02127659574468085,0.005319148936170213,0.01,0.01,0.031914893617021274,0.01
0.010752688172043012,0.016129032258064516,0.026881720430107527,0.010752688172043012,0.01,0.08602150537634409,0.03225806451612903,0.005376344086021506,0.010752688172043012,0.016129032258064516,0.03225806451612903,0.053763440860215055,0.043010752688172046,0.15053763440860216,0.043010752688172046,0.053763440860215055,0.01,0.11290322580645161,0.043010752688172046,0.053763440860215055,0.11290322580645161,0.010752688172043012,0.07526881720430108,0.01,0.01,0.01
0.18867924528301888,0.018867924528301886,0.01,0.01,0.20754716981132076,0.01,0.01,0.05660377358490566,0.05660377358490566,0.01,0.018867924528301886,0.1320754716981132,0.01,0.01,0.05660377358490566,0.03773584905660377,0.01,0.11320754716981132,0.03773584905660377,0.05660377358490566,0.018867924528301886,0.01,0.01,0.01,0.01,0.01
0.09090909090909091,0.01,0.09090909090909091,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09090909090909091,0.01,0.01,0.01,0.01,0.01,0.6363636363636364,0.01,0.09090909090909091,0.01,0.01,0.01
0.11764705882352941,0.013071895424836602,0.032679738562091505,0.006535947712418301,0.20915032679738563,0.006535947712418301,0.013071895424836602,0.006535947712418301,0.11764705882352941,0.01,0.026143790849673203,0.0196078431372549,0.032679738562091505,0.0196078431372549,0.11764705882352941,0.01,0.01,0.006535947712418301,0.11764705882352941,0.0392156862745098,0.0196078431372549,0.026143790849673203,0.013071895424836602,0.01,0.0392156862745098,0.01
0.05389221556886228,0.017964071856287425,0.04790419161676647,0.01,0.1377245508982036,0.041916167664670656,0.005988023952095809,0.04790419161676647,0.09580838323353294,0.01,0.005988023952095809,0.011976047904191617,0.023952095808383235,0.005988023952095809,0.059880239520958084,0.059880239520958084,0.005988023952095809,0.011976047904191617,0.08383233532934131,0.20359281437125748,0.05389221556886228,0.005988023952095809,0.011976047904191617,0.01,0.005988023952095809,0.01
0.0871559633027523,0.013761467889908258,0.009174311926605505,0.009174311926605505,0.11009174311926606,0.009174311926605505,0.01,0.27522935779816515,0.0871559633027523,0.0045871559633027525,0.01,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.15137614678899083,0.0045871559633027525,0.01,0.027522935779816515,0.01834862385321101,0.05963302752293578,0.05045871559633028,0.01,0.009174311926605505,0.01,0.045871559633027525,0.01
0.023529411764705882,0.011764705882352941,0.023529411764705882,0.08235294117647059,0.09411764705882353,0.01,0.047058823529411764,0.01,0.01,0.01,0.01,0.07058823529411765,0.058823529411764705,0.1411764705882353,0.01,0.03529411764705882,0.01,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.01,0.01,0.01,0.01,0.01,0.01
0.037037037037037035,0.01,0.01,0.01,0.7407407407407407,0.01,0.01,0.01,0.18518518518518517,0.01,0.01,0.01,0.01,0.01,0.037037037037037035,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
